model,comparison,pairs,composite_score_delta_mean,composite_score_delta_sd,composite_score_delta_ci_low,composite_score_delta_ci_high,use_case_recall_delta_mean,use_case_recall_delta_sd,use_case_recall_delta_ci_low,use_case_recall_delta_ci_high,path_fidelity_delta_mean,path_fidelity_delta_sd,path_fidelity_delta_ci_low,path_fidelity_delta_ci_high,unsupported_feature_rate_delta_mean,unsupported_feature_rate_delta_sd,unsupported_feature_rate_delta_ci_low,unsupported_feature_rate_delta_ci_high,elapsed_sec_delta_mean,elapsed_sec_delta_sd,elapsed_sec_delta_ci_low,elapsed_sec_delta_ci_high
llama3.2:3b,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
llama3.2:3b,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
llama3.2:3b,full_minus_readme_plus_code,16,0.6897813026494469,20.169302420766087,-9.291657957145915,10.085430803135853,0.008703796203796212,0.22161288108449104,-0.09504020718864466,0.12289106726606726,0.012278919617089261,0.1341551958406391,-0.048569418676561525,0.07763394226061628,-0.00830523643023643,0.4794210643844508,-0.24293893606393605,0.22105082417582417,1.4573124999999998,14.597488869522502,-5.251935937500001,8.53327812499999
llama3.2:3b,readme_plus_code_minus_file_tree,16,4.430723062420529,19.64261239983634,-4.411177951536509,13.924639884870768,0.016963367514838096,0.3010683238200102,-0.12365179550841315,0.16566998412127082,0.020126769931457428,0.11933485529927003,-0.03276261498917749,0.0772246460137085,-0.1558531746031746,0.3445723526924742,-0.3279073660714285,-0.004848090277777849,6.3451249999999995,13.435787399702333,0.6120312500000004,13.200971875
llama3.2:3b,readme_plus_code_minus_random_code,16,7.085452558984977,16.137093723114848,-0.5445408660402065,14.713957540152846,0.09111877705627705,0.19641416181353627,-0.0014051573426573482,0.18790936927655671,0.013913972312409808,0.09706623844794256,-0.0376987931773088,0.05970386763843792,-0.015922619047619047,0.35898647825814334,-0.18841145833333336,0.1549367559523808,5.557875,11.28741602478914,0.715346875,11.274693749999994
llama3.2:3b,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
llama3.2:3b,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
llama3.2:3b,oracle_upper_bound_minus_readme_plus_code,16,-4.2141516211900285,17.671474640578378,-12.49840139034574,4.1081987998892044,-0.07259771478521479,0.20374490383839947,-0.17016811313686311,0.025882333812021263,0.04428295229076479,0.17437529157676154,-0.03326137350063131,0.12989056299603172,0.04821428571428571,0.46769525451515315,-0.1635677083333333,0.2771874999999994,1.7289375,16.083675610045322,-5.115882812499998,10.346326562499996
qwen2.5-coder:1.5b,readme_plus_code_minus_readme_only,16,2.3577805319524607,16.191342263196525,-5.432364788077619,9.73361731994489,0.0730294521654816,0.14089268607896396,0.006841122266214184,0.13807709983031674,0.13566231511544014,0.15858117777430913,0.06357127637987013,0.2148706315386003,0.0061755952380952404,0.25726122303296556,-0.11742745535714283,0.12903087797619042,4.076062500000001,1.8265531644329436,3.2025156249999998,4.898081249999999
qwen2.5-coder:1.5b,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:1.5b,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:1.5b,full_minus_readme_plus_code,16,2.803396440168166,10.785404457329776,-1.9978465165403423,7.82719351777336,-0.000582107843137258,0.1150411377453068,-0.053715474170437406,0.05665665064102561,-0.03259509154040404,0.14500528781988722,-0.09999950678661618,0.036674276244588716,-0.04933035714285715,0.2691806697108025,-0.18527157738095235,0.07760788690476189,-0.08975000000000016,1.3981089847838521,-0.7135468750000004,0.6018749999999996
qwen2.5-coder:1.5b,readme_plus_code_minus_file_tree,16,7.170607626142908,17.99877689254569,-1.352620596922273,15.381565755757153,0.08502995166598107,0.2351452418214547,-0.024962166356927377,0.19448872053191904,0.10623523178210678,0.16654348740469913,0.03000062285804473,0.18768908391955264,-0.09122023809523808,0.31332400809928107,-0.23707403273809521,0.053956473214285657,3.806625,2.4932290943005353,2.5612578124999996,4.883128125
qwen2.5-coder:1.5b,readme_plus_code_minus_random_code,16,3.7834784035571656,17.608166556144305,-5.102674419797992,11.345875819453557,0.036208980970010386,0.21828426687119967,-0.06405286808779456,0.13902117949452508,0.03335576749639249,0.17465604354949896,-0.05182948345057721,0.11480348124098114,0.04729662698412698,0.3282680851466276,-0.10886346726190477,0.20285652281746028,1.4021250000000003,1.9554510775436613,0.4059625000000001,2.2508062499999997
qwen2.5-coder:1.5b,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:1.5b,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:1.5b,oracle_upper_bound_minus_readme_plus_code,16,5.1153603180594045,19.275257729102613,-3.437124368667802,14.512785859771574,0.05484989887563417,0.19080341841478043,-0.02816753405907818,0.1484488688394938,0.011169282106782108,0.17261827865425527,-0.06672072285353535,0.09268199292027415,-0.13509424603174602,0.3327955465493777,-0.2901816716269841,0.02771763392857135,0.14806249999999999,1.1223817810798604,-0.3618343750000002,0.7058281249999996
qwen2.5-coder:3b,readme_plus_code_minus_readme_only,16,5.51828400373137,18.123119544413,-3.141231957434335,13.36686968357398,0.090014091300856,0.17870696950539133,0.0039001730499892274,0.1666617925579322,0.15195594336219337,0.15540501151448505,0.07968186327561327,0.22642941693722943,-0.08482142857142856,0.24094661672006007,-0.18817522321428573,0.033526785714285474,5.100375,2.3462957720628492,3.9627421875,6.2300734375000015
qwen2.5-coder:3b,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:3b,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:3b,full_minus_readme_plus_code,16,-3.2102867062844136,15.643773005931967,-10.322426132561722,4.153768399848821,-0.028739887563416968,0.1703229419039869,-0.10251990044269453,0.053496064291101035,0.004086737914862908,0.11312688605284803,-0.046177088970057734,0.05839554022366517,0.051860119047619044,0.29050212820956933,-0.0853875248015873,0.17849144345238083,1.1819374999999996,2.0772145281201295,0.23144687499999989,2.2197171874999992
qwen2.5-coder:3b,readme_plus_code_minus_file_tree,16,13.753742519963973,17.65598325405962,5.277404263158251,22.029052995733725,0.10359380203130204,0.20134387051533972,0.01301660579004329,0.2001155094905095,0.10272366522366523,0.1950216202197781,0.01164995377886003,0.19594440498737373,-0.1747767857142857,0.301426508540673,-0.3154408482142857,-0.031026785714285715,4.39875,3.0686994096305145,2.8805781250000004,5.811717187499998
qwen2.5-coder:3b,readme_plus_code_minus_random_code,16,4.961408532140272,14.230117374591847,-1.8286190710248102,11.344781971680161,-0.00039770278740867103,0.15132202729889846,-0.07082106848421187,0.07370873611682432,0.03342498647186148,0.1163262236616846,-0.01850849454365079,0.09421375586219333,-0.0845486111111111,0.2745234718090132,-0.21997395833333333,0.04167968749999994,-0.28656249999999994,3.00352135487109,-1.7669406249999997,1.0211328124999983
qwen2.5-coder:3b,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:3b,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:3b,oracle_upper_bound_minus_readme_plus_code,16,-0.9993626621993981,17.800139711001332,-9.02741952470553,7.652933870692493,-0.02065324381500852,0.22971799032564924,-0.12656350695872753,0.08962863117274865,-0.011479940776815778,0.14286208136357617,-0.08543480752465128,0.051292505599146165,-0.05327380952380952,0.4029859498009347,-0.24078125,0.1342299107142857,1.6338749999999997,3.127736772279065,0.15900937499999984,3.0338703124999973
qwen2.5-coder:7b,readme_plus_code_minus_readme_only,16,5.386260748123189,14.179454587010662,-0.9523570528160473,12.138214420086152,0.07788987972811502,0.17134752091707134,0.0026868390494309623,0.16334902077089575,0.13725907029478457,0.11983451983029852,0.0787382595083488,0.19679573155019575,-0.08824404761904762,0.25626462128520394,-0.2199404761904762,0.027914806547618975,9.8739375,5.843850950286691,6.944321874999999,12.590934375
qwen2.5-coder:7b,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:7b,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:7b,full_minus_readme_plus_code,16,-2.54391257655622,8.399527388247723,-6.94859126997547,1.0735600565067034,-0.0006124084249084175,0.10600233429183055,-0.04877017513736263,0.05323803800366295,0.00446373814677387,0.074449352803047,-0.030757606356936702,0.039147981730571026,0.030208333333333327,0.1408985277592231,-0.04100074404761904,0.09442708333333331,2.9939374999999995,3.1241767015487456,1.4303124999999999,4.5535375
qwen2.5-coder:7b,readme_plus_code_minus_file_tree,16,11.487653803336652,11.442793566148202,6.145544011126464,17.095966261847405,0.14175453835380303,0.15840033399110254,0.07177117842329238,0.2190465837777418,0.09710154263725691,0.1397476645575962,0.030500922275475847,0.16366453920583376,-0.2174107142857143,0.2890339145178237,-0.35941964285714284,-0.0859375,10.625312500000001,5.706102449351921,7.7396734375000005,13.238187499999995
qwen2.5-coder:7b,readme_plus_code_minus_random_code,16,5.985179218775417,9.8819000727504,1.4764374808761895,10.50094282812156,0.08961182812285753,0.16083496202182837,0.019546037602103772,0.16784318316487432,-0.012690199185734902,0.10396810434492482,-0.0628567712359565,0.03419403578192639,-0.15558035714285715,0.3296719889877349,-0.312734375,-0.005558035714285837,0.5375625000000002,7.144933384049146,-3.041610937499999,3.6569468749999983
qwen2.5-coder:7b,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:7b,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5-coder:7b,oracle_upper_bound_minus_readme_plus_code,16,0.6280652481838334,13.24493486526715,-5.899915336853545,6.38278790127029,0.030613136863136874,0.11915159407789377,-0.01976003163503162,0.09267087079587066,0.07395672284065141,0.13256627938375376,0.009396356743454968,0.13937219693748687,-0.053125000000000006,0.26422095409909113,-0.1859765625,0.059402901785714134,3.837875,3.2934183634434704,2.3077765624999986,5.3997296875
qwen2.5:3b,readme_plus_code_minus_readme_only,16,-2.90127930878947,14.882731542201102,-9.930540065736785,4.4256222278039274,-0.019916021478521475,0.2951718332138301,-0.1572459961913087,0.1329093432609057,0.041366197047000626,0.11867019526806835,-0.016991536458333317,0.09643295961850636,0.07983630952380952,0.2822526639011393,-0.06391369047619047,0.21020275297619043,14.437250000000002,15.340854493801835,7.005378125000003,21.5295671875
qwen2.5:3b,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5:3b,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
qwen2.5:3b,full_minus_readme_plus_code,16,-0.4916624739466394,16.919840386938773,-9.226051461498495,7.255896076344917,-0.01934309562986034,0.1845237957161592,-0.1098329535048285,0.07044504974192457,-0.02237913520837629,0.07767565203385132,-0.06401613190257165,0.008763509349446849,0.07189980158730158,0.30963067002028133,-0.07551587301587302,0.21955233134920613,1.5293750000000004,18.974990184889865,-7.668642187500001,10.458743749999995
qwen2.5:3b,readme_plus_code_minus_file_tree,16,7.616667742397368,15.190433915812207,0.04238712496677985,14.712819065927137,0.19352332716303305,0.2737299939760666,0.056388062764441436,0.32898419289044284,0.06008962391774892,0.11638108001304147,0.00759348789231602,0.11878485186688306,-0.05558035714285714,0.4421892298061296,-0.25625558035714285,0.16969866071428535,20.386000000000003,14.02017698889711,13.2836625,26.749174999999997
qwen2.5:3b,readme_plus_code_minus_random_code,16,2.759371653004452,14.93483068556021,-5.122259760619044,9.73055417929731,0.017065287653522943,0.19932117077840583,-0.08822600193923724,0.1049563587454212,-0.0694292252886003,0.14854104960162423,-0.1430693035263348,-0.001172272389069281,-0.04516369047619047,0.39352047624118425,-0.23005952380952377,0.15811569940476194,0.2823750000000014,16.502913891693993,-8.159606249999998,7.8926921875
qwen2.5:3b,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5:3b,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
qwen2.5:3b,oracle_upper_bound_minus_readme_plus_code,16,1.8163561181318508,10.578223082734535,-3.407724540264746,7.151454820758682,0.010029951665981082,0.1528297921800414,-0.06900148335120762,0.07794606129164938,0.040377724953617807,0.12594219133834514,-0.015245748299319736,0.1095994946273964,-0.023660714285714285,0.30472993228866285,-0.18660714285714286,0.11032924107142823,2.5605624999999987,17.020258419380713,-4.977356250000001,11.444562499999993
pooled,readme_plus_code_minus_readme_only,16,0.337827180116722,8.161362928192755,-3.3076619871907056,4.547012767129467,0.02889142107892108,0.12960488103688547,-0.029139313377594626,0.10299379440004436,0.08487266773818113,0.06163638714417837,0.05464556615930779,0.11459163924802873,0.029803240740740755,0.1466776666647828,-0.0447309027777778,0.09653625165343918,10.129604166666667,5.655185397253994,7.4670033854166675,12.81309348958333
pooled,bm25_minus_readme_plus_code,0,,,,,,,,,,,,,,,,,,,,
pooled,bm25_minus_random_code,0,,,,,,,,,,,,,,,,,,,,
pooled,full_minus_readme_plus_code,16,-0.006352122160555584,7.233220606360777,-3.5112029640143554,3.2508190080681167,-0.004443335463556032,0.07358974575474266,-0.04127110634463573,0.03012735859932552,-0.00127694935823656,0.03612456486134361,-0.01958375317982832,0.014765755349251413,0.005936395780145789,0.1667446903453931,-0.07238207538988789,0.08857119370791251,1.5811562499999994,3.915924815071361,-0.118023177083333,3.479420572916665
pooled,readme_plus_code_minus_file_tree,16,5.465920781104154,8.39854580337601,1.4161780451890724,9.225773000058094,0.07516089404876171,0.13126872158351777,0.010048769908604442,0.13363995022542818,0.06098248150796513,0.08718467616294626,0.019969296527401995,0.10217743562860747,-0.06543485449735449,0.19740960411458935,-0.15657655423280425,0.025927889384920532,10.236708333333334,4.50380735538771,8.080016145833333,12.3245765625
pooled,readme_plus_code_minus_random_code,16,2.8403456840035473,4.919517073957919,0.5132304526427622,5.216284385933447,0.029338222031236733,0.07191874890264861,-0.0051452812149043745,0.06381675463017375,-0.0015611592648423049,0.043869436244177204,-0.022962222471848592,0.019253753018331664,-0.010784556878306855,0.14582128503812297,-0.08234933035714284,0.054621362433862425,1.4096562500000003,4.941495538527952,-1.042985416666665,3.5548294270833343
pooled,routes_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
pooled,models_minus_file_tree,0,,,,,,,,,,,,,,,,,,,,
pooled,oracle_upper_bound_minus_readme_plus_code,16,0.4244219066336487,7.175241958782682,-3.013971274122344,3.783754858059682,0.0031161546786546935,0.07258443259906171,-0.03216274610805859,0.0364725161990787,0.02798023236546303,0.07344757344224943,-0.006685633975812535,0.06468643382029264,-0.03392443783068784,0.16989694790822674,-0.11287450396825398,0.05034763558201061,3.097968749999999,5.491801186758699,0.697349218749999,5.924844010416666
